38.018476,0.026303,0.192804
33.296263,0.030033,0.347052
27.325914,0.036595,0.470453
23.741240,0.042121,0.569178
21.034255,0.047541,0.648160
22.993368,0.043491,0.711349
22.734920,0.043985,0.761903
24.964363,0.040057,0.802348
32.174307,0.031081,0.834707
35.201104,0.028408,0.860596
33.367480,0.029969,0.881310
35.134319,0.028462,0.897883
33.800912,0.029585,0.911144
35.910769,0.027847,0.921755
36.033310,0.027752,0.930245
35.090304,0.028498,0.937040
38.798638,0.025774,0.942478
41.857468,0.023891,0.946830
41.791692,0.023928,0.950314
44.613381,0.022415,0.953103
45.599012,0.021930,0.955336
43.664879,0.022902,0.957125
42.739609,0.023397,0.958558
42.600506,0.023474,0.959706
42.583634,0.023483,0.960627
41.843456,0.023899,0.961366
41.505488,0.024093,0.961959
42.845268,0.023340,0.962435
40.986799,0.024398,0.962818
45.251531,0.022099,0.963126
40.660654,0.024594,0.963375
42.600688,0.023474,0.963576
39.032616,0.025620,0.963739
42.078510,0.023765,0.963871
42.141106,0.023730,0.963979
43.462387,0.023008,0.964067
40.851675,0.024479,0.964140
40.411878,0.024745,0.964200
41.963205,0.023830,0.964250
41.468998,0.024114,0.964292
42.779101,0.023376,0.964328
44.836815,0.022303,0.964358
44.859747,0.022292,0.964385
43.663927,0.022902,0.964408
44.540455,0.022451,0.964428
45.739376,0.021863,0.964447
42.817934,0.023355,0.964463
43.905672,0.022776,0.964479
42.833156,0.023346,0.964493
43.405416,0.023039,0.964507
44.351404,0.022547,0.964519
45.838128,0.021816,0.964531
44.136663,0.022657,0.964543
45.347565,0.022052,0.964555
44.151084,0.022650,0.964566
43.444450,0.023018,0.964577
43.787246,0.022838,0.964587
44.610197,0.022416,0.964598
42.577832,0.023486,0.964608
45.010981,0.022217,0.964619
46.409959,0.021547,0.964629
43.695407,0.022886,0.964639
44.277173,0.022585,0.964650
43.488661,0.022994,0.964660
41.745811,0.023954,0.964670
46.185964,0.021652,0.964680
42.110581,0.023747,0.964690
44.395510,0.022525,0.964700
43.709541,0.022878,0.964710
43.889677,0.022784,0.964720
42.830221,0.023348,0.964730
43.609849,0.022931,0.964740
43.541870,0.022966,0.964750
45.595062,0.021932,0.964760
40.319654,0.024802,0.964770
42.553372,0.023500,0.964780
40.382013,0.024764,0.964790
45.422338,0.022016,0.964800
43.363254,0.023061,0.964810
43.265881,0.023113,0.964820
45.948913,0.021763,0.964830
46.392734,0.021555,0.964840
43.434071,0.023023,0.964850
45.350856,0.022050,0.964860
45.599636,0.021930,0.964870
44.628115,0.022407,0.964880
43.427283,0.023027,0.964890
45.828463,0.021821,0.964900
43.217452,0.023139,0.964910
44.307781,0.022569,0.964920
45.833295,0.021818,0.964930
41.291772,0.024218,0.964940
42.212259,0.023690,0.964950
44.000139,0.022727,0.964960
45.240065,0.022104,0.964970
43.249977,0.023121,0.964980
43.769040,0.022847,0.964990
43.422945,0.023029,0.965000
41.815112,0.023915,0.965010
43.865422,0.022797,0.965020
45.940679,0.021767,0.965030
43.800482,0.022831,0.965040
45.230857,0.022109,0.965050
44.732723,0.022355,0.965060
40.851675,0.024479,0.965070
42.098172,0.023754,0.965080
44.625722,0.022409,0.965090
43.741663,0.022861,0.965100
45.901460,0.021786,0.965110
46.635918,0.021443,0.965120
43.777277,0.022843,0.965130
44.894788,0.022274,0.965140
44.710323,0.022366,0.965150
46.431721,0.021537,0.965160
44.400636,0.022522,0.965170
43.620883,0.022925,0.965180
45.536098,0.021961,0.965190
44.217852,0.022615,0.965200
44.872630,0.022285,0.965210
45.098270,0.022174,0.965220
44.127510,0.022662,0.965230
45.905251,0.021784,0.965240
43.025374,0.023242,0.965250
46.838845,0.021350,0.965260
43.579820,0.022946,0.965270
43.143616,0.023178,0.965280
44.578774,0.022432,0.965290
45.904407,0.021784,0.965300
