43.908178,0.022775,0.192804
39.896748,0.025065,0.347052
31.485847,0.031760,0.470453
23.175025,0.043150,0.569178
21.818768,0.045832,0.648160
23.098315,0.043293,0.711349
21.734264,0.046010,0.761903
25.223354,0.039646,0.802348
36.500348,0.027397,0.834707
42.515020,0.023521,0.860596
39.189560,0.025517,0.881310
43.934606,0.022761,0.897883
43.264008,0.023114,0.911144
39.955729,0.025028,0.921755
38.045526,0.026284,0.930245
43.763485,0.022850,0.937040
47.147129,0.021210,0.942478
54.272315,0.018426,0.946830
55.387241,0.018055,0.950314
52.886548,0.018908,0.953103
54.839292,0.018235,0.955336
56.719245,0.017631,0.957125
50.311935,0.019876,0.958558
53.054339,0.018849,0.959706
55.357498,0.018064,0.960627
51.671843,0.019353,0.961366
53.219800,0.018790,0.961959
55.209578,0.018113,0.962435
51.775913,0.019314,0.962818
52.642382,0.018996,0.963126
52.083063,0.019200,0.963375
51.949942,0.019249,0.963576
52.933300,0.018892,0.963739
52.137644,0.019180,0.963871
52.707035,0.018973,0.963979
51.427895,0.019445,0.964067
53.105333,0.018831,0.964140
55.055467,0.018164,0.964200
53.751012,0.018604,0.964250
55.701000,0.017953,0.964292
54.694721,0.018283,0.964328
52.767662,0.018951,0.964358
51.408861,0.019452,0.964385
53.250121,0.018779,0.964408
53.229995,0.018786,0.964428
53.494815,0.018693,0.964447
50.613181,0.019758,0.964463
54.551803,0.018331,0.964479
54.402230,0.018382,0.964493
54.806235,0.018246,0.964507
55.873412,0.017898,0.964519
55.461888,0.018030,0.964531
56.595017,0.017669,0.964543
50.985032,0.019614,0.964555
49.172671,0.020336,0.964566
54.388320,0.018386,0.964577
52.890742,0.018907,0.964587
52.217686,0.019151,0.964598
53.248705,0.018780,0.964608
57.134696,0.017502,0.964619
53.638859,0.018643,0.964629
52.916495,0.018898,0.964639
55.574081,0.017994,0.964650
52.038612,0.019217,0.964660
50.215930,0.019914,0.964670
52.657077,0.018991,0.964680
52.123238,0.019185,0.964690
55.313097,0.018079,0.964700
53.779053,0.018595,0.964710
58.150692,0.017197,0.964720
51.360806,0.019470,0.964730
52.751242,0.018957,0.964740
54.277621,0.018424,0.964750
50.415678,0.019835,0.964760
52.960771,0.018882,0.964770
53.595448,0.018658,0.964780
53.557562,0.018671,0.964790
54.358759,0.018396,0.964800
55.491434,0.018021,0.964810
56.255309,0.017776,0.964820
53.522878,0.018684,0.964830
53.714346,0.018617,0.964840
56.233796,0.017783,0.964850
55.007316,0.018179,0.964860
53.162926,0.018810,0.964870
53.265722,0.018774,0.964880
54.279684,0.018423,0.964890
53.835802,0.018575,0.964900
53.322244,0.018754,0.964910
53.472506,0.018701,0.964920
47.264115,0.021158,0.964930
50.106725,0.019957,0.964940
53.651236,0.018639,0.964950
53.121412,0.018825,0.964960
51.200396,0.019531,0.964970
50.685520,0.019730,0.964980
52.604723,0.019010,0.964990
51.309943,0.019489,0.965000
45.787756,0.021840,0.965010
52.662624,0.018989,0.965020
53.089831,0.018836,0.965030
55.727070,0.017945,0.965040
58.787913,0.017010,0.965050
51.837108,0.019291,0.965060
51.737608,0.019328,0.965070
52.202149,0.019156,0.965080
54.528305,0.018339,0.965090
49.904931,0.020038,0.965100
53.607805,0.018654,0.965110
50.438816,0.019826,0.965120
50.134360,0.019946,0.965130
52.950116,0.018886,0.965140
56.478989,0.017706,0.965150
51.744300,0.019326,0.965160
52.800538,0.018939,0.965170
53.269691,0.018772,0.965180
53.567315,0.018668,0.965190
54.044123,0.018503,0.965200
50.328391,0.019870,0.965210
54.764512,0.018260,0.965220
54.839595,0.018235,0.965230
51.949671,0.019249,0.965240
49.919381,0.020032,0.965250
57.837904,0.017290,0.965260
51.041760,0.019592,0.965270
52.778805,0.018947,0.965280
53.431363,0.018716,0.965290
54.537522,0.018336,0.965300
54.620034,0.018308,0.965310
49.877549,0.020049,0.965320
57.570195,0.017370,0.965330
56.345009,0.017748,0.965340
56.464638,0.017710,0.965350
56.676170,0.017644,0.965360
53.465072,0.018704,0.965370
51.880674,0.019275,0.965380
55.440978,0.018037,0.965390
54.382700,0.018388,0.965400
55.233974,0.018105,0.965410
54.945660,0.018200,0.965420
56.604630,0.017666,0.965430
56.885736,0.017579,0.965440
54.919102,0.018209,0.965450
49.383933,0.020250,0.965460
54.037111,0.018506,0.965470
56.003269,0.017856,0.965480
57.428685,0.017413,0.965490
56.920053,0.017569,0.965500
57.230830,0.017473,0.965510
56.494941,0.017701,0.965520
52.832062,0.018928,0.965530
54.721358,0.018274,0.965540
54.272908,0.018425,0.965550
56.140669,0.017812,0.965560
56.631875,0.017658,0.965570
56.223997,0.017786,0.965580
52.926015,0.018894,0.965590
53.056871,0.018848,0.965600
55.618897,0.017980,0.965610
56.146340,0.017811,0.965620
56.436277,0.017719,0.965630
57.428028,0.017413,0.965640
56.653371,0.017651,0.965650
55.453582,0.018033,0.965660
53.745814,0.018606,0.965670
54.800528,0.018248,0.965680
