20.533417,0.048701,0.192804
14.825710,0.067450,0.347052
11.932491,0.083805,0.470453
9.937711,0.100627,0.569178
9.491466,0.105358,0.648160
9.876504,0.101250,0.711349
10.169526,0.098333,0.761903
12.352160,0.080958,0.802348
14.605726,0.068466,0.834707
16.035175,0.062363,0.860596
16.123285,0.062022,0.881310
16.368353,0.061094,0.897883
16.627730,0.060141,0.911144
16.861871,0.059305,0.921755
17.364487,0.057589,0.930245
17.136580,0.058355,0.937040
17.938604,0.055746,0.942478
20.602203,0.048538,0.946830
21.955342,0.045547,0.950314
24.399825,0.040984,0.953103
24.330722,0.041100,0.955336
23.392306,0.042749,0.957125
24.293191,0.041164,0.958558
23.910747,0.041822,0.959706
24.499956,0.040816,0.960627
24.013639,0.041643,0.961366
24.269784,0.041203,0.961959
23.636862,0.042307,0.962435
23.367216,0.042795,0.962818
23.920126,0.041806,0.963126
23.249489,0.043012,0.963375
23.713428,0.042170,0.963576
24.176605,0.041362,0.963739
23.056721,0.043371,0.963871
22.152271,0.045142,0.963979
21.186127,0.047201,0.964067
22.175653,0.045095,0.964140
22.108682,0.045231,0.964200
23.050556,0.043383,0.964250
22.600147,0.044248,0.964292
22.569848,0.044307,0.964328
22.470800,0.044502,0.964358
22.359411,0.044724,0.964385
22.921637,0.043627,0.964408
22.675068,0.044101,0.964428
24.185902,0.041346,0.964447
23.337495,0.042849,0.964463
23.911147,0.041821,0.964479
23.394002,0.042746,0.964493
23.652181,0.042279,0.964507
22.911239,0.043647,0.964519
22.145697,0.045155,0.964531
23.773355,0.042064,0.964543
23.123579,0.043246,0.964555
21.334608,0.046872,0.964566
22.678514,0.044095,0.964577
21.546153,0.046412,0.964587
23.373660,0.042783,0.964598
22.198346,0.045048,0.964608
23.861907,0.041908,0.964619
22.039150,0.045374,0.964629
21.781273,0.045911,0.964639
22.632217,0.044185,0.964650
23.226322,0.043055,0.964660
21.937762,0.045584,0.964670
23.253652,0.043004,0.964680
21.535943,0.046434,0.964690
23.258086,0.042996,0.964700
22.501946,0.044441,0.964710
21.362409,0.046811,0.964720
21.607326,0.046281,0.964730
21.555580,0.046392,0.964740
20.333345,0.049180,0.964750
22.607505,0.044233,0.964760
21.192547,0.047186,0.964770
22.351213,0.044740,0.964780
22.469385,0.044505,0.964790
22.317144,0.044809,0.964800
23.029959,0.043422,0.964810
