72.169861,0.013856,0.192804
77.504359,0.012903,0.347052
51.436360,0.019442,0.470453
43.393737,0.023045,0.569178
40.669420,0.024588,0.648160
39.966428,0.025021,0.711349
40.336894,0.024791,0.761903
41.393984,0.024158,0.802348
43.333941,0.023077,0.834707
45.837498,0.021816,0.860596
48.378826,0.020670,0.881310
50.575037,0.019773,0.897883
52.012356,0.019226,0.911144
53.925799,0.018544,0.921755
51.986941,0.019236,0.930245
59.862314,0.016705,0.937040
63.981984,0.015629,0.942478
67.192561,0.014883,0.946830
65.164411,0.015346,0.950314
75.436969,0.013256,0.953103
76.467801,0.013077,0.955336
80.437583,0.012432,0.957125
82.440910,0.012130,0.958558
82.491915,0.012122,0.959706
85.308221,0.011722,0.960627
86.571089,0.011551,0.961366
83.254936,0.012011,0.961959
82.015618,0.012193,0.962435
87.408001,0.011441,0.962818
85.502968,0.011696,0.963126
85.043415,0.011759,0.963375
88.066934,0.011355,0.963576
84.966818,0.011769,0.963739
83.979980,0.011908,0.963871
75.200409,0.013298,0.963979
85.955698,0.011634,0.964067
85.176700,0.011740,0.964140
89.712650,0.011147,0.964200
84.491574,0.011835,0.964250
90.004140,0.011111,0.964292
80.628257,0.012403,0.964328
79.136464,0.012636,0.964358
88.158546,0.011343,0.964385
86.097791,0.011615,0.964408
90.430629,0.011058,0.964428
84.466596,0.011839,0.964447
87.619385,0.011413,0.964463
89.682079,0.011150,0.964479
91.056440,0.010982,0.964493
87.359899,0.011447,0.964507
88.331421,0.011321,0.964519
88.530829,0.011296,0.964531
71.543039,0.013978,0.964543
77.538013,0.012897,0.964555
80.216261,0.012466,0.964566
86.640846,0.011542,0.964577
84.309213,0.011861,0.964587
84.468018,0.011839,0.964598
88.799693,0.011261,0.964608
87.739309,0.011397,0.964619
89.062260,0.011228,0.964629
88.823354,0.011258,0.964639
88.694156,0.011275,0.964650
84.803254,0.011792,0.964660
86.196496,0.011601,0.964670
86.271598,0.011591,0.964680
86.963325,0.011499,0.964690
86.653614,0.011540,0.964700
88.450178,0.011306,0.964710
92.036115,0.010865,0.964720
88.582591,0.011289,0.964730
89.473452,0.011176,0.964740
86.379658,0.011577,0.964750
87.149007,0.011475,0.964760
88.085552,0.011353,0.964770
88.386070,0.011314,0.964780
91.141916,0.010972,0.964790
88.787078,0.011263,0.964800
85.715510,0.011667,0.964810
91.685078,0.010907,0.964820
88.243343,0.011332,0.964830
85.505167,0.011695,0.964840
87.663930,0.011407,0.964850
91.701897,0.010905,0.964860
85.244951,0.011731,0.964870
87.740851,0.011397,0.964880
91.788590,0.010895,0.964890
90.366890,0.011066,0.964900
91.830737,0.010890,0.964910
91.794491,0.010894,0.964920
89.175045,0.011214,0.964930
89.978224,0.011114,0.964940
89.909459,0.011122,0.964950
82.704090,0.012091,0.964960
90.094960,0.011099,0.964970
89.436636,0.011181,0.964980
90.849626,0.011007,0.964990
91.434420,0.010937,0.965000
92.524053,0.010808,0.965010
81.260515,0.012306,0.965020
89.556780,0.011166,0.965030
91.554967,0.010922,0.965040
89.233131,0.011207,0.965050
87.471460,0.011432,0.965060
84.013137,0.011903,0.965070
83.481514,0.011979,0.965080
90.180268,0.011089,0.965090
84.317032,0.011860,0.965100
89.731168,0.011144,0.965110
90.708707,0.011024,0.965120
88.149999,0.011344,0.965130
85.297304,0.011724,0.965140
82.038490,0.012189,0.965150
76.327721,0.013101,0.965160
86.638595,0.011542,0.965170
74.280410,0.013462,0.965180
84.071056,0.011895,0.965190
85.487624,0.011698,0.965200
85.332241,0.011719,0.965210
84.765161,0.011797,0.965220
92.603738,0.010799,0.965230
87.495188,0.011429,0.965240
88.690221,0.011275,0.965250
90.270633,0.011078,0.965260
93.372427,0.010710,0.965270
82.926990,0.012059,0.965280
80.615908,0.012404,0.965290
82.760907,0.012083,0.965300
77.865247,0.012843,0.965310
77.661459,0.012876,0.965320
77.140255,0.012963,0.965330
83.797713,0.011933,0.965340
